Region,Year,SystemicRisk
(h) Bangarda Bada (CT),2019,0.6619167393985343
(h) Bangarda Bada (CT),2020,0.6618809200791262
(h) Bangarda Bada (CT),2021,0.6619132510539857
(h) Bankauli (CT),2018,0.6619681266416704
(h) Bankauli (CT),2019,0.6619167393985343
(h) Bankauli (CT),2020,0.6618809200791262
(h) Bankauli (CT),2021,0.6619132510539857
(h) Bari Brahmana (MC),2018,0.6619681266416704
(h) Bari Brahmana (MC),2019,0.6619167393985343
(h) Bari Brahmana (MC),2020,0.6618809200791262
(h) Bari Brahmana (MC),2021,0.6619132510539857
(h) Benakanahalli (CT),2018,0.6619681266416704
(h) Benakanahalli (CT),2019,0.6619167393985343
(h) Benakanahalli (CT),2020,0.6618809200791262
(h) Benakanahalli (CT),2021,0.6619132510539857
(h) Chengala (CT),2018,0.6619681266416704
(h) Chengala (CT),2019,0.6619167393985343
(h) Chengala (CT),2020,0.6618809200791262
(h) Chengala (CT),2021,0.6619132510539857
(h) Chhota Gobindpur (CT),2018,0.6619681266416704
(h) Chhota Gobindpur (CT),2019,0.6619167393985343
(h) Chhota Gobindpur (CT),2020,0.6618809200791262
(h) Chhota Gobindpur (CT),2021,0.6619132510539857
(h) Chinna Anuppanadi (CT),2018,0.6619681266416704
(h) Chinna Anuppanadi (CT),2019,0.6619167393985343
(h) Chinna Anuppanadi (CT),2020,0.6618809200791262
(h) Chinna Anuppanadi (CT),2021,0.6619132510539857
(h) Egara (CT),2018,0.6619681266416704
(h) Egara (CT),2019,0.6619167393985343
(h) Egara (CT),2020,0.6618809200791262
(h) Egara (CT),2021,0.6619132510539857
(h) Gangni (CT),2018,0.6619681266416704
(h) Gangni (CT),2019,0.6619167393985343
(h) Gangni (CT),2020,0.6618809200791262
(h) Gangni (CT),2021,0.6619132510539857
(h) Garalgachha (CT),2018,0.6619681266416704
(h) Garalgachha (CT),2019,0.6619167393985343
(h) Garalgachha (CT),2020,0.6618809200791262
(h) Garalgachha (CT),2021,0.6619132510539857
(h) Haridasmati (CT),2018,0.6619681266416704
(h) Haridasmati (CT),2019,0.6619167393985343
(h) Haridasmati (CT),2020,0.6618809200791262
(h) Haridasmati (CT),2021,0.6619132510539857
(h) Isapur Bangar (CT),2018,0.6619681266416704
(h) Isapur Bangar (CT),2019,0.6619167393985343
(h) Isapur Bangar (CT),2020,0.6618809200791262
(h) Isapur Bangar (CT),2021,0.6619132510539857
(h) Kanakpur - Kansad (M),2018,0.6619681266416704
(h) Kanakpur - Kansad (M),2019,0.6619167393985343
(h) Kanakpur - Kansad (M),2020,0.6618809200791262
(h) Kanakpur - Kansad (M),2021,0.6619132510539857
(h) Kanchrapara (M+OG),2018,0.6619681266416704
(h) Kanchrapara (M+OG),2019,0.6619167393985343
(h) Kanchrapara (M+OG),2020,0.6618809200791262
(h) Kanchrapara (M+OG),2021,0.6619132510539857
(h) Karivellur (CT),2018,0.6619681266416704
(h) Karivellur (CT),2019,0.6619167393985343
(h) Karivellur (CT),2020,0.6618809200791262
(h) Karivellur (CT),2021,0.6619132510539857
(h) Karungappally (CT),2018,0.6619681266416704
(h) Karungappally (CT),2019,0.6619167393985343
(h) Karungappally (CT),2020,0.6618809200791262
(h) Karungappally (CT),2021,0.6619132510539857
(h) Kattakampal (CT),2018,0.6619681266416704
(h) Kattakampal (CT),2019,0.6619167393985343
(h) Kattakampal (CT),2020,0.6618809200791262
(h) Kattakampal (CT),2021,0.6619132510539857
(h) Kethi (TP),2018,0.6619681266416704
(h) Kethi (TP),2019,0.6619167393985343
(h) Kethi (TP),2020,0.6618809200791262
(h) Kethi (TP),2021,0.6619132510539857
(h) Kizhuvalam-Koonthallor (CT),2018,0.6619681266416704
(h) Kizhuvalam-Koonthallor (CT),2019,0.6619167393985343
(h) Kizhuvalam-Koonthallor (CT),2020,0.6618809200791262
(h) Kizhuvalam-Koonthallor (CT),2021,0.6619132510539857
(h) Kohetpur (CT),2018,0.6619681266416704
(h) Kohetpur (CT),2019,0.6619167393985343
(h) Kohetpur (CT),2020,0.6618809200791262
(h) Kohetpur (CT),2021,0.6619132510539857
(h) Koottilangadi (CT),2018,0.6619681266416704
(h) Koottilangadi (CT),2019,0.6619167393985343
(h) Koottilangadi (CT),2020,0.6618809200791262
(h) Koottilangadi (CT),2021,0.6619132510539857
(h) Koovappady (CT),2018,0.6619681266416704
(h) Koovappady (CT),2019,0.6619167393985343
(h) Koovappady (CT),2020,0.6618809200791262
(h) Koovappady (CT),2021,0.6619132510539857
(h) Kotekara (CT),2018,0.6619681266416704
(h) Kotekara (CT),2019,0.6619167393985343
(h) Kotekara (CT),2020,0.6618809200791262
(h) Kotekara (CT),2021,0.6619132510539857
(h) Langjing (CT),2018,0.6619681266416704
(h) Langjing (CT),2019,0.6619167393985343
(h) Langjing (CT),2020,0.6618809200791262
(h) Langjing (CT),2021,0.6619132510539857
(h) Maheshpur (CT),2018,0.6619681266416704
(h) Maheshpur (CT),2019,0.6619167393985343
(h) Maheshpur (CT),2020,0.6618809200791262
(h) Maheshpur (CT),2021,0.6619132510539857
(h) Manachanallur (TP),2018,0.6619681266416704
(h) Manachanallur (TP),2019,0.6619167393985343
(h) Manachanallur (TP),2020,0.6618809200791262
(h) Manachanallur (TP),2021,0.6619132510539857
(h) Manegoan (CT),2018,0.6619681266416704
(h) Manegoan (CT),2019,0.6619167393985343
(h) Manegoan (CT),2020,0.6618809200791262
(h) Manegoan (CT),2021,0.6619132510539857
(h) Mangalam (CT),2018,0.6619681266416704
(h) Mangalam (CT),2019,0.6619167393985343
(h) Mangalam (CT),2020,0.6618809200791262
(h) Mangalam (CT),2021,0.6619132510539857
(h) Mawpat (CT),2018,0.6619681266416704
(h) Mawpat (CT),2019,0.6619167393985343
(h) Mawpat (CT),2020,0.6618809200791262
(h) Mawpat (CT),2021,0.6619132510539857
(h) Nadapuram (CT),2018,0.6619681266416704
(h) Nadapuram (CT),2019,0.6619167393985343
(h) Nadapuram (CT),2020,0.6618809200791262
(h) Nadapuram (CT),2021,0.6619132510539857
(h) Nandesari INA (INA),2018,0.6619681266416704
(h) Nandesari INA (INA),2019,0.6619167393985343
(h) Nandesari INA (INA),2020,0.6618809200791262
(h) Nandesari INA (INA),2021,0.6619132510539857
(h) Narasimhanaicken-palayam (TP),2018,0.6619681266416704
(h) Narasimhanaicken-palayam (TP),2019,0.6619167393985343
(h) Narasimhanaicken-palayam (TP),2020,0.6618809200791262
(h) Narasimhanaicken-palayam (TP),2021,0.6619132510539857
(h) Nasra (CT),2018,0.6619681266416704
(h) Nasra (CT),2019,0.6619167393985343
(h) Nasra (CT),2020,0.6618809200791262
(h) Nasra (CT),2021,0.6619132510539857
(h) Nattakam (CT),2018,0.6619681266416704
(h) Nattakam (CT),2019,0.6619167393985343
(h) Nattakam (CT),2020,0.6618809200791262
(h) Nattakam (CT),2021,0.6619132510539857
(h) Osmania University (CT),2018,0.6619681266416704
(h) Osmania University (CT),2019,0.6619167393985343
(h) Osmania University (CT),2020,0.6618809200791262
(h) Osmania University (CT),2021,0.6619132510539857
(h) Pathiyoor (CT),2018,0.6619681266416704
(h) Pathiyoor (CT),2019,0.6619167393985343
(h) Pathiyoor (CT),2020,0.6618809200791262
(h) Pathiyoor (CT),2021,0.6619132510539857
(h) Periyasemur (M),2018,0.6619681266416704
(h) Periyasemur (M),2019,0.6619167393985343
(h) Periyasemur (M),2020,0.6618809200791262
(h) Periyasemur (M),2021,0.6619132510539857
(h) Rotha (CT),2018,0.6619681266416704
(h) Rotha (CT),2019,0.6619167393985343
(h) Rotha (CT),2020,0.6618809200791262
(h) Rotha (CT),2021,0.6619132510539857
(h) Saidpura (CT),2018,0.6619681266416704
(h) Saidpura (CT),2019,0.6619167393985343
(h) Saidpura (CT),2020,0.6618809200791262
(h) Saidpura (CT),2021,0.6619132510539857
(h) Saij (CT),2018,0.6619681266416704
(h) Saij (CT),2019,0.6619167393985343
(h) Saij (CT),2020,0.6618809200791262
(h) Saij (CT),2021,0.6619132510539857
(h) Sanniyasigundu (CT),2018,0.6619681266416704
(h) Sanniyasigundu (CT),2019,0.6619167393985343
(h) Sanniyasigundu (CT),2020,0.6618809200791262
(h) Sanniyasigundu (CT),2021,0.6619132510539857
(h) Sathuvachari (M),2018,0.6619681266416704
(h) Sathuvachari (M),2019,0.6619167393985343
(h) Sathuvachari (M),2020,0.6618809200791262
(h) Sathuvachari (M),2021,0.6619132510539857
(h) Shafipur (CT),2018,0.6619681266416704
(h) Shafipur (CT),2019,0.6619167393985343
(h) Shafipur (CT),2020,0.6618809200791262
(h) Shafipur (CT),2021,0.6619132510539857
(h) Tadigadapa (CT),2018,0.6619681266416704
(h) Tadigadapa (CT),2019,0.6619167393985343
(h) Tadigadapa (CT),2020,0.6618809200791262
(h) Tadigadapa (CT),2021,0.6619132510539857
(h) Tajpura (CT),2018,0.6619681266416704
(h) Tajpura (CT),2019,0.6619167393985343
(h) Tajpura (CT),2020,0.6618809200791262
(h) Tajpura (CT),2021,0.6619132510539857
(h) Tiruvottiyur (M),2018,0.6619681266416704
(h) Tiruvottiyur (M),2019,0.6619167393985343
(h) Tiruvottiyur (M),2020,0.6618809200791262
(h) Tiruvottiyur (M),2021,0.6619132510539857
(h) Vaniyamkullam-II (CT),2018,0.6619681266416704
(h) Vaniyamkullam-II (CT),2019,0.6619167393985343
(h) Vaniyamkullam-II (CT),2020,0.6618809200791262
(h) Vaniyamkullam-II (CT),2021,0.6619132510539857
(h) Vayalar (CT),2018,0.6619681266416704
(h) Vayalar (CT),2019,0.6619167393985343
(h) Vayalar (CT),2020,0.6618809200791262
(h) Vayalar (CT),2021,0.6619132510539857
(i)  Baleshwar Town (M),2018,0.6619681266416704
(i)  Baleshwar Town (M),2019,0.6619167393985343
(i)  Baleshwar Town (M),2020,0.6618809200791262
(i)  Baleshwar Town (M),2021,0.6619132510539857
(i) Adoni (M),2018,0.6619681266416704
(i) Adoni (M),2019,0.6619167393985343
(i) Adoni (M),2020,0.6618809200791262
(i) Adoni (M),2021,0.6619132510539857
(i) Ahmadabad (M Corp.),2018,0.6619681266416704
(i) Ahmadabad (M Corp.),2019,0.6619167393985343
(i) Ahmadabad (M Corp.),2020,0.6618809200791262
(i) Ahmadabad (M Corp.),2021,0.6619132510539857
(i) Ajodhya Nagar (P) (CT),2018,0.6619681266416704
(i) Ajodhya Nagar (P) (CT),2019,0.6619167393985343
(i) Ajodhya Nagar (P) (CT),2020,0.6618809200791262
(i) Ajodhya Nagar (P) (CT),2021,0.6619132510539857
(i) Alappuzha (M),2018,0.6619681266416704
(i) Alappuzha (M),2019,0.6619167393985343
(i) Alappuzha (M),2020,0.6618809200791262
(i) Alappuzha (M),2021,0.6619132510539857
(i) Ali Pur (CT),2018,0.6619681266416704
(i) Ali Pur (CT),2019,0.6619167393985343
(i) Ali Pur (CT),2020,0.6618809200791262
(i) Ali Pur (CT),2021,0.6619132510539857
(i) Allahabad (M Corp.),2018,0.6619681266416704
(i) Allahabad (M Corp.),2019,0.6619167393985343
(i) Allahabad (M Corp.),2020,0.6618809200791262
(i) Allahabad (M Corp.),2021,0.6619132510539857
(i) Alwar (M Cl),2018,0.6619681266416704
(i) Alwar (M Cl),2019,0.6619167393985343
(i) Alwar (M Cl),2020,0.6618809200791262
(i) Alwar (M Cl),2021,0.6619132510539857
(i) Ambala Sadar (M Cl),2018,0.6619681266416704
(i) Ambala Sadar (M Cl),2019,0.6619167393985343
(i) Ambala Sadar (M Cl),2020,0.6618809200791262
(i) Ambala Sadar (M Cl),2021,0.6619132510539857
(i) Ambikapur (M Corp.),2018,0.6619681266416704
(i) Ambikapur (M Corp.),2019,0.6619167393985343
(i) Ambikapur (M Corp.),2020,0.6618809200791262
(i) Ambikapur (M Corp.),2021,0.6619132510539857
(i) Amkula (CT),2018,0.6619681266416704
(i) Amkula (CT),2019,0.6619167393985343
(i) Amkula (CT),2020,0.6618809200791262
(i) Amkula (CT),2021,0.6619132510539857
(i) Amreli (M),2018,0.6619681266416704
(i) Amreli (M),2019,0.6619167393985343
(i) Amreli (M),2020,0.6618809200791262
(i) Amreli (M),2021,0.6619132510539857
(i) Amritsar (M Corp.),2018,0.6619681266416704
(i) Amritsar (M Corp.),2019,0.6619167393985343
(i) Amritsar (M Corp.),2020,0.6618809200791262
(i) Amritsar (M Corp.),2021,0.6619132510539857
(i) Anand (M),2018,0.6619681266416704
(i) Anand (M),2019,0.6619167393985343
(i) Anand (M),2020,0.6618809200791262
(i) Anand (M),2021,0.6619132510539857
(i) Anantapur (M Corp.),2018,0.6619681266416704
(i) Anantapur (M Corp.),2019,0.6619167393985343
(i) Anantapur (M Corp.),2020,0.6618809200791262
(i) Anantapur (M Corp.),2021,0.6619132510539857
(i) Anantnag (M Cl),2018,0.6619681266416704
(i) Anantnag (M Cl),2019,0.6619167393985343
(i) Anantnag (M Cl),2020,0.6618809200791262
(i) Anantnag (M Cl),2021,0.6619132510539857
(i) Anklesvar (M),2018,0.6619681266416704
(i) Anklesvar (M),2019,0.6619167393985343
(i) Anklesvar (M),2020,0.6618809200791262
(i) Anklesvar (M),2021,0.6619132510539857
(i) Avaniapuram (M),2018,0.6619681266416704
(i) Avaniapuram (M),2019,0.6619167393985343
(i) Avaniapuram (M),2020,0.6618809200791262
(i) Avaniapuram (M),2021,0.6619132510539857
(i) Ayanivelikulangara (CT),2018,0.6619681266416704
(i) Ayanivelikulangara (CT),2019,0.6619167393985343
(i) Ayanivelikulangara (CT),2020,0.6618809200791262
(i) Ayanivelikulangara (CT),2021,0.6619132510539857
(i) BBMP (M Corp.),2018,0.6619681266416704
(i) BBMP (M Corp.),2019,0.6619167393985343
(i) BBMP (M Corp.),2020,0.6618809200791262
(i) BBMP (M Corp.),2021,0.6619132510539857
(i) Balurghat (M),2018,0.6619681266416704
(i) Balurghat (M),2019,0.6619167393985343
(i) Balurghat (M),2020,0.6618809200791262
(i) Balurghat (M),2021,0.6619132510539857
(i) Banda (NPP),2018,0.6619681266416704
(i) Banda (NPP),2019,0.6619167393985343
(i) Banda (NPP),2020,0.6618809200791262
(i) Banda (NPP),2021,0.6619132510539857
(i) Banswara (M),2018,0.6619681266416704
(i) Banswara (M),2019,0.6619167393985343
(i) Banswara (M),2020,0.6618809200791262
(i) Banswara (M),2021,0.6619132510539857
(i) Bareilly (M Corp.),2018,0.6619681266416704
(i) Bareilly (M Corp.),2019,0.6619167393985343
(i) Bareilly (M Corp.),2020,0.6618809200791262
(i) Bareilly (M Corp.),2021,0.6619132510539857
(i) Baripada Town (M),2018,0.6619681266416704
(i) Baripada Town (M),2019,0.6619167393985343
(i) Baripada Town (M),2020,0.6618809200791262
(i) Baripada Town (M),2021,0.6619132510539857
(i) Batala (M Cl),2018,0.6619681266416704
(i) Batala (M Cl),2019,0.6619167393985343
(i) Batala (M Cl),2020,0.6618809200791262
(i) Batala (M Cl),2021,0.6619132510539857
(i) Bavla (M),2018,0.6619681266416704
(i) Bavla (M),2019,0.6619167393985343
(i) Bavla (M),2020,0.6618809200791262
(i) Bavla (M),2021,0.6619132510539857
(i) Beawar (M Cl),2018,0.6619681266416704
(i) Beawar (M Cl),2019,0.6619167393985343
(i) Beawar (M Cl),2020,0.6618809200791262
(i) Beawar (M Cl),2021,0.6619132510539857
(i) Belgaum (M Corp.),2018,0.6619681266416704
(i) Belgaum (M Corp.),2019,0.6619167393985343
(i) Belgaum (M Corp.),2020,0.6618809200791262
(i) Belgaum (M Corp.),2021,0.6619132510539857
(i) Bhadrak (M),2018,0.6619681266416704
(i) Bhadrak (M),2019,0.6619167393985343
(i) Bhadrak (M),2020,0.6618809200791262
(i) Bhadrak (M),2021,0.6619132510539857
(i) Bharatpur (M Cl),2018,0.6619681266416704
(i) Bharatpur (M Cl),2019,0.6619167393985343
(i) Bharatpur (M Cl),2020,0.6618809200791262
(i) Bharatpur (M Cl),2021,0.6619132510539857
(i) Bhatpara (M),2018,0.6619681266416704
(i) Bhatpara (M),2019,0.6619167393985343
(i) Bhatpara (M),2020,0.6618809200791262
(i) Bhatpara (M),2021,0.6619132510539857
(i) Bhavnagar (M Corp.),2018,0.6619681266416704
(i) Bhavnagar (M Corp.),2019,0.6619167393985343
(i) Bhavnagar (M Corp.),2020,0.6618809200791262
(i) Bhavnagar (M Corp.),2021,0.6619132510539857
(i) Bhilai Nagar (M Corp.),2018,0.6619681266416704
(i) Bhilai Nagar (M Corp.),2019,0.6619167393985343
(i) Bhilai Nagar (M Corp.),2020,0.6618809200791262
(i) Bhilai Nagar (M Corp.),2021,0.6619132510539857
(i) Bhimavaram (M),2018,0.6619681266416704
(i) Bhimavaram (M),2019,0.6619167393985343
(i) Bhimavaram (M),2020,0.6618809200791262
(i) Bhimavaram (M),2021,0.6619132510539857
(i) Bhubaneswar Town (M Corp.),2018,0.6619681266416704
(i) Bhubaneswar Town (M Corp.),2019,0.6619167393985343
(i) Bhubaneswar Town (M Corp.),2020,0.6618809200791262
(i) Bhubaneswar Town (M Corp.),2021,0.6619132510539857
(i) Bhuj (M),2018,0.6619681266416704
(i) Bhuj (M),2019,0.6619167393985343
(i) Bhuj (M),2020,0.6618809200791262
(i) Bhuj (M),2021,0.6619132510539857
(i) Bidar (CMC),2018,0.6619681266416704
(i) Bidar (CMC),2019,0.6619167393985343
(i) Bidar (CMC),2020,0.6618809200791262
(i) Bidar (CMC),2021,0.6619132510539857
(i) Bilaspur (M Corp.),2018,0.6619681266416704
(i) Bilaspur (M Corp.),2019,0.6619167393985343
(i) Bilaspur (M Corp.),2020,0.6618809200791262
(i) Bilaspur (M Corp.),2021,0.6619132510539857
(i) Bulandshahar (NPP),2018,0.6619681266416704
(i) Bulandshahar (NPP),2019,0.6619167393985343
(i) Bulandshahar (NPP),2020,0.6618809200791262
(i) Bulandshahar (NPP),2021,0.6619132510539857
(i) Bundi (M),2018,0.6619681266416704
(i) Bundi (M),2019,0.6619167393985343
(i) Bundi (M),2020,0.6618809200791262
(i) Bundi (M),2021,0.6619132510539857
(i) Burla Town (NAC),2018,0.6619681266416704
(i) Burla Town (NAC),2019,0.6619167393985343
(i) Burla Town (NAC),2020,0.6618809200791262
(i) Burla Town (NAC),2021,0.6619132510539857
(i) Chandigarh (M Corp.),2018,0.6619681266416704
(i) Chandigarh (M Corp.),2019,0.6619167393985343
(i) Chandigarh (M Corp.),2020,0.6618809200791262
(i) Chandigarh (M Corp.),2021,0.6619132510539857
(i) Chelamattom (CT),2018,0.6619681266416704
(i) Chelamattom (CT),2019,0.6619167393985343
(i) Chelamattom (CT),2020,0.6618809200791262
(i) Chelamattom (CT),2021,0.6619132510539857
(i) Chemnad (CT),2018,0.6619681266416704
(i) Chemnad (CT),2019,0.6619167393985343
(i) Chemnad (CT),2020,0.6618809200791262
(i) Chemnad (CT),2021,0.6619132510539857
(i) Chhatarpur (M),2018,0.6619681266416704
(i) Chhatarpur (M),2019,0.6619167393985343
(i) Chhatarpur (M),2020,0.6618809200791262
(i) Chhatarpur (M),2021,0.6619132510539857
(i) Chhatral INA (INA),2018,0.6619681266416704
(i) Chhatral INA (INA),2019,0.6619167393985343
(i) Chhatral INA (INA),2020,0.6618809200791262
(i) Chhatral INA (INA),2021,0.6619132510539857
(i) Chhindwara (M),2018,0.6619681266416704
(i) Chhindwara (M),2019,0.6619167393985343
(i) Chhindwara (M),2020,0.6618809200791262
(i) Chhindwara (M),2021,0.6619132510539857
(i) Chirala (M),2018,0.6619681266416704
(i) Chirala (M),2019,0.6619167393985343
(i) Chirala (M),2020,0.6618809200791262
(i) Chirala (M),2021,0.6619132510539857
(i) Chitradurga (CMC),2018,0.6619681266416704
(i) Chitradurga (CMC),2019,0.6619167393985343
(i) Chitradurga (CMC),2020,0.6618809200791262
(i) Chitradurga (CMC),2021,0.6619132510539857
(i) Chittoor (M),2018,0.6619681266416704
(i) Chittoor (M),2019,0.6619167393985343
(i) Chittoor (M),2020,0.6618809200791262
(i) Chittoor (M),2021,0.6619132510539857
(i) Choudwar (M),2018,0.6619681266416704
(i) Choudwar (M),2019,0.6619167393985343
(i) Choudwar (M),2020,0.6618809200791262
(i) Choudwar (M),2021,0.6619132510539857
(i) Churu (M Cl),2018,0.6619681266416704
(i) Churu (M Cl),2019,0.6619167393985343
(i) Churu (M Cl),2020,0.6618809200791262
(i) Churu (M Cl),2021,0.6619132510539857
(i) Cooper's Camp (NA),2018,0.6619681266416704
(i) Cooper's Camp (NA),2019,0.6619167393985343
(i) Cooper's Camp (NA),2020,0.6618809200791262
(i) Cooper's Camp (NA),2021,0.6619132510539857
(i) Damoh (M),2018,0.6619681266416704
(i) Damoh (M),2019,0.6619167393985343
(i) Damoh (M),2020,0.6618809200791262
(i) Damoh (M),2021,0.6619132510539857
(i) Dehradun (M Corp.),2018,0.6619681266416704
(i) Dehradun (M Corp.),2019,0.6619167393985343
(i) Dehradun (M Corp.),2020,0.6618809200791262
(i) Dehradun (M Corp.),2021,0.6619132510539857
(i) Dhamtari (M),2018,0.6619681266416704
(i) Dhamtari (M),2019,0.6619167393985343
(i) Dhamtari (M),2020,0.6618809200791262
(i) Dhamtari (M),2021,0.6619132510539857
(i) Dhaulpur (M),2018,0.6619681266416704
(i) Dhaulpur (M),2019,0.6619167393985343
(i) Dhaulpur (M),2020,0.6618809200791262
(i) Dhaulpur (M),2021,0.6619132510539857
(i) Dibrugarh (MB),2018,0.6619681266416704
(i) Dibrugarh (MB),2019,0.6619167393985343
(i) Dibrugarh (MB),2020,0.6618809200791262
(i) Dibrugarh (MB),2021,0.6619132510539857
(i) Dohad (M),2018,0.6619681266416704
(i) Dohad (M),2019,0.6619167393985343
(i) Dohad (M),2020,0.6618809200791262
(i) Dohad (M),2021,0.6619132510539857
(i) Dundigal (CT),2018,0.6619681266416704
(i) Dundigal (CT),2019,0.6619167393985343
(i) Dundigal (CT),2020,0.6618809200791262
(i) Dundigal (CT),2021,0.6619132510539857
(i) Edacheri (CT),2018,0.6619681266416704
(i) Edacheri (CT),2019,0.6619167393985343
(i) Edacheri (CT),2020,0.6618809200791262
(i) Edacheri (CT),2021,0.6619132510539857
(i) Edakkode (CT),2018,0.6619681266416704
(i) Edakkode (CT),2019,0.6619167393985343
(i) Edakkode (CT),2020,0.6618809200791262
(i) Edakkode (CT),2021,0.6619132510539857
(i) Eluru (M Corp.),2018,0.6619681266416704
(i) Eluru (M Corp.),2019,0.6619167393985343
(i) Eluru (M Corp.),2020,0.6618809200791262
(i) Eluru (M Corp.),2021,0.6619132510539857
(i) GHMC (M Corp.),2018,0.6619681266416704
(i) GHMC (M Corp.),2019,0.6619167393985343
(i) GHMC (M Corp.),2020,0.6618809200791262
(i) GHMC (M Corp.),2021,0.6619132510539857
(i) GSFC Complex INA (INA),2018,0.6619681266416704
(i) GSFC Complex INA (INA),2019,0.6619167393985343
(i) GSFC Complex INA (INA),2020,0.6618809200791262
(i) GSFC Complex INA (INA),2021,0.6619132510539857
(i) Gandhinagar (NA),2018,0.6619681266416704
(i) Gandhinagar (NA),2019,0.6619167393985343
(i) Gandhinagar (NA),2020,0.6618809200791262
(i) Gandhinagar (NA),2021,0.6619132510539857
(i) Ganganagar (M Cl),2018,0.6619681266416704
(i) Ganganagar (M Cl),2019,0.6619167393985343
(i) Ganganagar (M Cl),2020,0.6618809200791262
(i) Ganganagar (M Cl),2021,0.6619132510539857
(i) Gangawati (CMC),2018,0.6619681266416704
(i) Gangawati (CMC),2019,0.6619167393985343
(i) Gangawati (CMC),2020,0.6618809200791262
(i) Gangawati (CMC),2021,0.6619132510539857
(i) Gaya (M Corp.),2018,0.6619681266416704
(i) Gaya (M Corp.),2019,0.6619167393985343
(i) Gaya (M Corp.),2020,0.6618809200791262
(i) Gaya (M Corp.),2021,0.6619132510539857
(i) Ghazipur (NPP),2018,0.6619681266416704
(i) Ghazipur (NPP),2019,0.6619167393985343
(i) Ghazipur (NPP),2020,0.6618809200791262
(i) Ghazipur (NPP),2021,0.6619132510539857
(i) Ghorabandha (CT),2018,0.6619681266416704
(i) Ghorabandha (CT),2019,0.6619167393985343
(i) Ghorabandha (CT),2020,0.6618809200791262
(i) Ghorabandha (CT),2021,0.6619132510539857
(i) Gulbarga (M Corp.),2018,0.6619681266416704
(i) Gulbarga (M Corp.),2019,0.6619167393985343
(i) Gulbarga (M Corp.),2020,0.6618809200791262
(i) Gulbarga (M Corp.),2021,0.6619132510539857
(i) Guntur (M Corp.),2018,0.6619681266416704
(i) Guntur (M Corp.),2019,0.6619167393985343
(i) Guntur (M Corp.),2020,0.6618809200791262
(i) Guntur (M Corp.),2021,0.6619132510539857
(i) Gurgaon (M Corp.),2018,0.6619681266416704
(i) Gurgaon (M Corp.),2019,0.6619167393985343
(i) Gurgaon (M Corp.),2020,0.6618809200791262
(i) Gurgaon (M Corp.),2021,0.6619132510539857
(i) Guwahati (M Corp.),2018,0.6619681266416704
(i) Guwahati (M Corp.),2019,0.6619167393985343
(i) Guwahati (M Corp.),2020,0.6618809200791262
(i) Guwahati (M Corp.),2021,0.6619132510539857
(i) Haldwani-cum-Kathgodam (NPP),2018,0.6619681266416704
(i) Haldwani-cum-Kathgodam (NPP),2019,0.6619167393985343
(i) Haldwani-cum-Kathgodam (NPP),2020,0.6618809200791262
(i) Haldwani-cum-Kathgodam (NPP),2021,0.6619132510539857
(i) Hardoi (NPP),2018,0.6619681266416704
(i) Hardoi (NPP),2019,0.6619167393985343
(i) Hardoi (NPP),2020,0.6618809200791262
(i) Hardoi (NPP),2021,0.6619132510539857
(i) Hardwar (NPP),2018,0.6619681266416704
(i) Hardwar (NPP),2019,0.6619167393985343
(i) Hardwar (NPP),2020,0.6618809200791262
(i) Hardwar (NPP),2021,0.6619132510539857
(i) Hassan (CMC),2018,0.6619681266416704
(i) Hassan (CMC),2019,0.6619167393985343
(i) Hassan (CMC),2020,0.6618809200791262
(i) Hassan (CMC),2021,0.6619132510539857
(i) Hathras (NPP),2018,0.6619681266416704
(i) Hathras (NPP),2019,0.6619167393985343
(i) Hathras (NPP),2020,0.6618809200791262
(i) Hathras (NPP),2021,0.6619132510539857
(i) Hisar (M Cl),2018,0.6619681266416704
(i) Hisar (M Cl),2019,0.6619167393985343
(i) Hisar (M Cl),2020,0.6618809200791262
(i) Hisar (M Cl),2021,0.6619132510539857
(i) Hugli-Chinsurah (M),2018,0.6619681266416704
(i) Hugli-Chinsurah (M),2019,0.6619167393985343
(i) Hugli-Chinsurah (M),2020,0.6618809200791262
(i) Hugli-Chinsurah (M),2021,0.6619132510539857
(i) Idikarai (TP),2018,0.6619681266416704
(i) Idikarai (TP),2019,0.6619167393985343
(i) Idikarai (TP),2020,0.6618809200791262
(i) Idikarai (TP),2021,0.6619132510539857
(i) Imphal (M Cl),2018,0.6619681266416704
(i) Imphal (M Cl),2019,0.6619167393985343
(i) Imphal (M Cl),2020,0.6618809200791262
(i) Imphal (M Cl),2021,0.6619132510539857
(i) Indore (M Corp.),2018,0.6619681266416704
(i) Indore (M Corp.),2019,0.6619167393985343
(i) Indore (M Corp.),2020,0.6618809200791262
(i) Indore (M Corp.),2021,0.6619132510539857
(i) Itarsi (M),2018,0.6619681266416704
(i) Itarsi (M),2019,0.6619167393985343
(i) Itarsi (M),2020,0.6618809200791262
(i) Itarsi (M),2021,0.6619132510539857
(i) Jabalpur (M Corp.),2018,0.6619681266416704
(i) Jabalpur (M Corp.),2019,0.6619167393985343
(i) Jabalpur (M Corp.),2020,0.6618809200791262
(i) Jabalpur (M Corp.),2021,0.6619132510539857
(i) Jagtial (M),2018,0.6619681266416704
(i) Jagtial (M),2019,0.6619167393985343
(i) Jagtial (M),2020,0.6618809200791262
(i) Jagtial (M),2021,0.6619132510539857
(i) Jalandhar (M Corp.),2018,0.6619681266416704
